tu sei arrabbiato con me io col mondo	0
sei un servente al pezzo persino un analfabeta può fare quello che fai tu	0
sei appena tornato dalla lettonia	0
sei un brav uomo chuck grazie	0
sei un avvocato da due soldi che si fa pubblicita sulle panchine e lavori per me	0
il primo livello si estende dalla nascita a circa sei anni di età	1
ecco perchè sei caduto intenzionalmente sotto l incantesimo di babidi	0
da sei angeli e un cristo risorto in bronzo	1
non ti sei raddrizzato granchè vero	0
cosi sei andato a casa di mcellon la notte scorsa e l hai ucciso	0
no usciamo da sei	1
i sei pilastri della camera funeraria sono decorati	1
nel genovino intorno alla croce ed al castello fu messa una cornice costituita da sei lobi	1
sei stato proprio di grande aiuto	0
dominava già da sei anni quando mille e cinquecento musulmani	1
concelebrata da sei cardinali vescovi e arcivescovi e più	1
sei sempre stato un testardo figlio di puttana	0
disputò il sei nazioni	1
tu sei il mio capo ricordi	0
già che sei qui magari posso aiutarti	0
ti sei fidata che facessimo il meglio	0
sì ma se non le dispiace lo farò alle sei in punto	1
amico te la sei fatta addosso	0
mista anticipando di sei anni un analoga mossa del congresso degli	1
non sono stati disponibili per regolamento i giocatori che abbiano preso parte al sei nazioni maggiore	1
sei film per la televisione della serie big	1
basata su sei o dieci cannoni	1
sei un fottuto stronzo hai detto che non mi avresti colpito	0
cha eun gyeol dove sei	0
cui all articolo è punito con la reclusione da sei	1
il mondo sarà un gomitolo di cenere in sei mesi	1
vediamo dopo bangkok sono stato sei mesi a marrakesh e poi	1
sii felice di quello che sei	0
sei scappato e mi hai lasciato dieci anni fa	0
da domani tu sei un velocista	0
io ti ho sempre detestato perché eri un coglione al college e sei rimasto un coglione	0
grazie che carina che sei	0
sei mesi senza un litigio come	1
ma che cazzo ti sei messo addosso	0
e beh già che sei qui puoi anche aiutarmi	0
sei una terapista del sesso ma non hai mai avuto un orgasmo	0
nm di coppia gestito da un cambio manuale a sei rapporti	1
un piccolo locale che si chiama the old horse sulla route sei	1
la lunghezza di solito non superava i sei	1
si sono sposati nele hanno avuto sei figli il primo dei quali è morto prematuramente	1
a sei ruote quattro davanti messe in	1
e ti sei innamorato	0
so che sei ancora in viaggio ma io vorrei davvero vorrei davvero sentire la tua voce	0
dritto per sei chilometri e	1
sei qui per vedere no	0
i dispacci dei sei battaglioni delle truppe alleate	1
sei un intelligentone	0
in base al livello di decomposizione almeno sei mesi	1
il tetro motel sei pieno di monotonia nei corridoi è fuorviante	1
ok e molto piu difficile per te andartene se sanno che sei ancora viva	0
ehi nicko dove sei stato	0
vorrei aggiungere i clip timelapse registrati in florida il sei febbraio a un album	1
ma come sei arrivata qui	0
ragazzina di sei anni	1
vedo da sei	1
lion comics della mini serie in sei	1
allora ti sei messo la berretta di lana	0
sei ancora vestito	0
della decorazione fa parte il fregio in controfacciata costituito da sei figure di sante a rilievo	1
ma tu sei piu di questo	0
pensavo avresti preso quello delle sei	1
ti sei portata un maglione	0
la paradisea dalle sei penne orientale è endemica	1
non voglio aspettare altri sei anni	1
i giornali dicono che sei il capo della citta adesso	0
sposta alle sei e un quarto di mattina l attività chiamata colazione per piacere	1
ma tu sei esattamente questo	0
allora perche sei venuta da me	0
sei ore circa	1
questo e chi eri non chi sei diventato	0
trascorre con la sua cetra sei anni	1
se l è portata dietro da hong kong sei anni fa	1
km in sei ore	1
si era avvicinato a sei braccia	1
per una missione segreta dovremmo conoscere l esperimento seie sei	1
due anni e sei mesi il giudice può	1
dei proventi della dogana per sei anni	1
non sei cambiato nemmeno un po	0
sei un gentiluomo non chiameresti il sig	0
non esitare sei stato fortunato che fossi io altrimenti voi due sareste morti	0
sei uno mnemorisanatore quindi risanami la memoria	0
ci sono sei milioni di superstrade e non si capisce nemmeno da dove inizino	1
tra germania est e germania ovest per ben sei volte	1
mancano soltanto sei ore	1
sei qui solo per questo	0
sei troppo giovane per startene tappato in casa tutto il giorno	0
ma da dove sei sbucata	0
vostro anniversario di sei mesi che hai dovuto pagare tu perché	1
ci vediamo lì alle sei del mattino	1
dovremmo finire per le sei	1
ti sei mangiato mio figlio non è vero	0
tu sei convinto che sia lui	0
e siccome tu sei la migliore amica di stacy detieni tutti i suoi segreti	0
sono sei volte campione del rally di turchia	1
abbi pae iene a non è colpa nostra se sei troppo robusto di cuore	0
si compone di una navata principale a sei campate e volta a botte ed è affiancata	1
ho sei bambini	1
mi riguarda visto che sei davanti alla mia porta d ingresso	0
sikes negli ultimi sei mesi	1
ho subito un isterectomia sei settimane fa ed ero stata autorizzata	1
sei un mostro che pensa solo alla matematica	0
quelli della programmazione diurna trasmettono i promo con la brewer da sei ore	1
siamo in sei in una	1
quindi sono andata al negozio e ne ho prese sei casse	1
ma venerdi alle sei	1
durante i sei anni di attività	1
sei diventato ricco	0
oh ti sei preso mio padre	0
sei anni e ha studiato musica nell accademia di	1
o te lo sei scordato	0
scusa se ho detto che sei una pessima partner	0
ehi forse possiamo uscire in sei	1
parcheggiava la macchina a sei o settecento metri e poi	1
chiamato timbiriche formato da sei giovanissimi quasi tutti	1
poi ti sei precipitato al circolo nautico per prepararti un alibi	0
tu sei il nuovo assistente direttore di marketing	0
tu sei matto questo lo sai	0
sei anni prima di approdare in	1
sei un incubo cazzo	0
sei anni per aver commesso	1
tu sei il patatone	0
gutenberg morì sei anni dopo	1
l le d yeu dove morì sei anni	1
pecio tu sei venuto alla mia armeria	0
denominazione i sei nomadi	1
sei pulito là sotto	0
a sei metri sotto	1
sei stato arrestato per il murale vero	0
ma vaako dirà quasi sicuramente che sei morto	0
quanti te ne sei bevuto di quelli	0
e il nostro profitto e stato del sei nello scorso trimestre	1
e sessantanove anni e sei mesi di	1
tu sei un paramedico	0
con sei chili di plutonio per armi non certo positivo	1
sei troppo buona	0
non sei malato vero	0
sono rivoltati contro a causa dei sei	1
sei un caro amico volevamo migliorarti	0
puoi ricordarmi gli eventi del sei novembre prossimo	1
dalal ha vinto per sei volte consecutive il	1
non si crea una società umana in sei mesi quando tre anni	1
dopo che te ne sei andato le cose sono peggiorate	0
e compiuti i sei dì utili stabiliti a rubare elessono per podestà messer cante gabrielli d agobbio	1
a me non e rimasto niente ed ho perso sei pezzi quindi	1
il distretto di luyando è uno dei sei distretti della	1
sai se potessi guadagnare cifre a sei	1
di un pò ti sei ubriacato ieri sera	0
non ti sei nemmeno disturbata a mandarmi una email per dirmi che stavi bene	0
ormai mamma non c è più da sei anni	1
sei un cestino da basket	0
già una volta ti sei innamorato di una ragazza a cui piaceva un altro	0
tu sei il diavolo che resta vecchio coglione togliti dai piedi	0
da un mese veniva ogni giorno a casa mia dalle tre alle sei	1
puoi aggiungere un promemoria alle sei e mezza	1
carlito non mangia da sei giorni	1
beth tu sei bravissima coi numeri	0
per sei mesi posso guidare solo con qualcuno del mio cerchio accademico eo sociale	1
ehi si sapeva che sei un frocetto	0
tu non sei stata dentro uno di questi cosi julia	0
sì ma ci sono sei giornalisti sul nostro prato	1
flotta comprenda il fatturato per i primi sei mesi delossia il momento di maggior aumento dei	1
troviamoci davanti alla scalinata alle sei in punto	1
dei sei partecipanti partiti la protos	1
due spermatozoi mobili simili ai nostri che impiegano sei mesi	1
di una stella a sei raggi	1
sei cresciuto ancora bravo	0
era offerta in sei corpi vettura differenti inclusa la fairlane crown victoria skyliner che era caratterizzata	1
l ho tenuta sveglia fino alle sei	1
come sei entrato in questo giro d affari eh	0
il ciclo breve di circa sei minuti	1
ti sei scopata brenda witherspoon	0
stai dicendo che sei pronto a lasciare il piu vecchio cliente di jessica	0
sei solo un criminale pieno di rabbia	0
e quello che succede quando sei sposata con il tuo lavoro	0
anzi se ti interessa c è una bella riunione alle sei	1
l annullamento senza dover aspettare i sei mesi per il	1
sei qui per vedere sanem kalfa	0
dai amico ho bisogno di sapere che ci sei ancora	0
sei una creatura sorprendente lo sai	0
oh sei tornato per dell altro eh	0
abbiamo avuto uno sconto ordinandone sei dozzine quindi se volessi liberarcene un po capisci	1
perché non sei fuggita	0
la serie di cui furono giratiepisodi andò in onda con successo per sei anni terminando nel	1
i tuoi amici ti chiamavano femminuccia e tu ti sei arreso	0
esame post mortem completo stasera dopo le sei	1
ma tu sei invitata sarah	0
ma abbiamo solo sei stanze	1
e tu sei una delle più belle ragazze che abbia mai visto	0
beh il sei percento dei ricavi vanno alle vittime dello tsunami	1
tu sei il secondo uomo dell aventino	0
sei un medico di ruolo e non solo esci con una studentessa	0
sei una psicopatica traditrice e puttana	0
prese i sei fucili che il suo compatriotta aveva	1
la e passata con sei voti	1
nei sei anni sino a quando i	1
potresti aggiungermi un reminder con nome weekend al mare a un calendario per ogni seconda domenica alle sei e mezza di mattina per piacere	1
la relazione ammette che negli ultimi sei anni dopo l introduzione dell euro e della strategia di lisbona	1
i livello sei	1
che sei stato selezionato	0
immagino perche sei stata l unica a vederlo	0
ho qualche programma il sei maggio	1
cazzo sei diventato una palla di lardo	0
perché sei andata via dopo detroit	0
su come sei cambiata	0
scoprire che sei ancora vivo e poi	0
ma forse sei stata tu eh	0
perché seppelliscono gli avvocati sotto sei metri di terra	1
sei proprio un bastardo quando ti ci metti	0
puoi aggiungermi un attività con nome visita al calendario alle sei e mezza	1
e la piu speciale tra tutte le ragazze speciali con cui sei uscito	0
non li puoi vedere perché sei cecato	0
e arrabbiata perche non sei venuto stasera	0
piangendo amore ma tu dove sei	0
con ancora solo sei settimane prima dello spettacolo	1
la vendita avviene a distanza di oltre sei mesi dalla data del suo primo utilizzo	1
tu sei oh gesu	0
la serie litografata dal linassi era composta da sei tavole ma una è stata eseguita dal	1
e per lei tutto questo ha impiegato sei ore	1
ti sei trasferito a cleveland per lei	0
non so neanche se ricorderò tutto tra sei ore	1
sei un po drammatica no	0
allora chiamero e diro che sei stato rapito	0
sei un vulcano che può scoppiare in ogni momento	0
solo cosa mangio per sei sere a settimana	1
dali fondi crebbero di almeno sei volte a grazie al ndea	1
mese dall infezione ed il recupero è solitamente completato in sei otto	1
passa sei anni alla roma	1
house pensava che avremmo dovuto farla abortire sei ore fa	1
di compressione l aggiunta del postbruciatore ed i sei	1
perche l ultima volta che sei venuta eri cosi piccola	0
tu sei la fine della linea	0
puoi aggiungere attività con nome cena alle sei e mezza il mese per piacere	1
solo che sei molto alta	0
corso di filosofia in sei ore e un quartoè un opera dello scrittore polacco witold gombrowicz	1
sono tutti e sei	1
a un bambino di sei anni che forse non ha altro che un intossicazione alimentare	1
esse sono raggruppate in sei gruppi	1
però dobbiamo fare alle sei ho l allenamento	1
sei diventato proprio un bravo detective	0
sei tanto tanto lontano da casa rifiuto umano	0
sei stato cresciuto qui	0
maggioassistito dai suoi sei figli e	1
nessuno qui dice che sei stato tu	0
sei solo una liceale	0
sei diventata un bullo hai esagerato perche vuoi	0
e vorrei anche evidenziare che sei la mia miglior cliente	0
sono passati più di sei mesi cosa che mi ha costretto	1
sono stato operato sei mesi fa circa e dopo un po	1
sto lavorando per sei finche il sindaco non mi appioppa il nuovo capo detective	1
mm sul posteriore con pinze tokiko a sei pistoncini	1
non posso credere che sei già così grande da sposarti satoko	0
sono stati trattati bambini di età compresa tra i sei mesi e i anni	1
o sei idee confitte e immobili nell animo di lei che opponevano	1
ci sei sempre stato venne lanciata la rivolue ione del rock n roll proprio qui	0
ehi ti capisco se sei arrabbiata con me	0
sei mesi della mia vita che non riavrò mai più	1
normalmente sei mesi dopo averne fatto richiesta	1
sei stata sposata con quel	0
oggi sei andato dagli avvocati	0
dire a quelle madri che sei un padre per convincerle	0
ricordati che sei la per prendere la laurea	0
dovevo tornare a sei ore fa ma dev essere successo qualcosa	1
se tu sei veramente questa versione di te che importanza ha come ci siamo arrivati	0
un veicolo tenta di penetrare il cordone di sicurezza intorno a vergon sei	1
sembravi un po scosso quando te ne sei andato	0
ho portato sei amiche quindi	1
sei un fidanzato meraviglioso	0
europeo nel luglioviene acquistato dall inter per sei milioni di euro	1
dopo sei anni juan pablo montoya ha lasciato la nascar e l earnhardt ganassi racing per	1
una nave cargo diretta ad amburgo lascia la banchina a sud alle sei di stasera	1
magari ci sei gia stato	0
perche non te ne sei andato e basta	0
almeno sei navi statunitensi i cacciatorpediniere laffey e	1
il secondo premier nell arco di sei anni a morire mentre era in carica	1
sapeva che sei ore dopo il vostro incontro motivazionale	1
sei giornate complessive di squalifica con cui fu sanzionato di cui una	1
e tu ragazzo che sei a malapena tollerato non disturbare	0
crea un attività alle sei e mezza per piacere	1
ti sei guadagnato questi	0
non sei andata all asilo	0
sei proprio un combattente	0
da sei anni ma	1
un giorno stavamo insieme e quello successivo te ne sei andata	0
ti sei fatto la riga dall altra parte somaro	0
ogni notte per sei anni	1
non ho visto tua madre per sei mesi	1
quanti di questi ti sei mangiata	0
via luminosa e i sei	1
maniera continuativa nel sei	1
so chi sei ora chiudi la porta	0
stiamo indagando su questa tragedia da più di sei anni la quantità di prove è sorprendente	1
sulla linea sei	1
da almeno sei mesi e nella contea	1
scherzi o sei drogato	0
è già al lavoro alle sei	1
non ha notato il movimento della mandibola all interrogatorio di sei anni fa	1
testata da sei chilogrammi	1
convincilo che sei un artista	0
da dodici governanti eletti per sei anni dall assemblea che sceglie fra di essi il presidente	1
edizione apparve in sei volumi a colonia	1
tu sei davvero una tipa cazzuta	0
certo che sei proprio strambo	0
di concerti di sei mesi con carlotta patti sorella	1
ti sei fatto heidi	0
e tu sei ufficialmente accettato	0
tu amico mio sei rientrato in gara	0
tu sei sottinteso	0
non mi hai detto che sei stato	0
partiamo domattina alle sei in punto	1
ma tu sei ivy lynn	0
ti sei ricreduto troy	0
interni circa sei anni fa	1
è morto sei mesi fa e si è reincarnato	1
il sei giorni prima della sua morte cosimo iii divulgò un proclama finale in cui ribadiva	1
sei un genitore adesso ok	0
sei stato silenzioso stasera	0
b con l ammenda da euroa euroe l arresto fino a sei mesi qualora sia stato accertato	1
a lavorare per sei mesi	1
se non hai intenzione di farti aiutare puoi sempre farti i tuoi sei mesi di carcere	1
per sei anni dal al	1
ogni griglia è costituita da sei punti quindi ogni lettera è una combinazione di quei punti	1
non so per quale motivo lo stai dicendo ma non sei corretto	0
sei un bambino grande	0
sei una vecchietta decrepita	0
sei un maledetto agente dell fbi vero	0
ne sei rimasta distrutta scusa	0
no sei venuta da dan	0
modifica la sveglia studiare da ogni sei giorni a settimanale	1
e così ti sei trasferito qui dai parenti di tua madre	0
sei figli tra cui emmanuel anche lui con	1
pensate un po posso fare quattro anni in sei ore	1
vuoi dirmi che ti sei seriamente preso una cotta per lei	0
se ha abbastanza da indirizzare la polizia verso te sei fregato	0
questa fu la prima occasione dopo sei anni che personaggi di tale rango provenienti dai due	1
c è che ti sei superato stavolta	0
suoi sei fratelli maschi	1
ancora una volta non sei servita a niente	0
aggiungi un attività chiamata viaggio a un calendario alle sei e mezza di mattina	1
sai ho una teoria sul perché ti sei precipitato qui ad aiutare felicity	0
the night manager è una miniserie televisiva britannica statunitense in sei	1
giusto dopo sei mesi e precisamente il giugno fu	1
sei paralizzato temporaneamente	0
il brano superò la prima fase di eliminazione che prevedeva il dimezzamento dei sei giovani in	1
e domani dirai a sam che non sei riuscito a trovargli niente	0
ansima non ti sei fermato per aiutarlo	0
sai che buddha è sopravvissuto sei anni mangiando un chicco di riso al giorno	1
e tu non sei coinvolto l assassinio di malik e il corpo	0
non si è fatto la doccia per sei anni	1
sei stato colpito in faccia figliolo	0
lo so che ti sei divertito da matti	0
impiegasse circa sei mesi è evidente che essa credeva che il parlamento	1
un genio e qualcuno con sei dita in un piede	1
e non sei voluto andarci	0
vladivostok in sei giorni	1
sei cifre non mi serviva altro	1
oh le sei parole più dolci della lingua corrente	1
guarda cos e successo dopo che te ne sei andata	0
visto che sei ancora in vena di scherzare significa che non stai molto male	0
da cui aveva avuto sei figli	1
i sei toa per poter equipaggiarsi	1
ehi scommetto che sei una vera lettrice	0
mesi e ha frequentato delle sessioni di terapia sull alcool una volta a settimana per sei settimane	1
e tu sei uno di loro brad	0
tu sei la scusa che ha usato per venire qui	0
e se sei stato condannato a morte e addirittura meglio	0
a sei mesi e	1
puoi aggiungere attività con nome vacanza a bruxelles alle sei e mezza del pomeriggio per piacere	1
il disco fisso crittografato sei stato tu	0
il colore dei lividi indica che sono stati fatti cinque forse sei ore prima	1
sei troppo fatto per guidare	0
ti sei quasi innamorata di me	0
mio dio amicoma che sei un povero sordo ritardato	0
sei un uomo maturo	0
sei mesi a dimostrare ai nostri concittadini quanto l europa avrà ascoltato il messaggio che il popolo	1
lo so che sei frustrato tom	0
periodo da sei mesi a due anni e	1
sei un grande mitch	0
allora mi chiedevo se per caso ti sei scambiata il numero col nostro nuovo amico zombie	0
ti sei lamentata da morire per i mobili e gli elettrodomestici	0
sei testimoni depongono a favore	1
sei mesi permettendo solamente un raccolto all anno	1
bob andava da lei sei giorni a settimana per	1
saprai per il resto della vita che sei il responsabile della morte del tuo re	0
sei un fratello fantastico	0
la porta anche in carcere per sei giorni con l accusa di	1
ti sei raffreddata eh	0
femminile sei squadre	1
sei proprio un facilone	0
erro appunto tu sei venuto solo per rirordarmi quanto sono inferiore	0
partecipò a sei olimpiadi degli scacchi dalal le prime due con l australia e le altre	1
per vendicarsi sei tornato a oliva e infine rimasta incinta	0
nel territorio del comune di filadelfia si trovano sei chiese cattoliche e una chiesa evangelica	1
ha fatto colazione alle sei e trenta	1
del mondo grazie anche a sei podi tutti in	1
ehi dove sei	0
tu sei quella su cui ho scommesso	0
fatto sei anni	1
sei cresciuto a dallas vero	0
il è stato condannato in primo grado a anni e sei mesi di reclusione al	1
non sei mai stato così utile	0
contro di essa finendo con l assassinare sei persone	1
spettacoli per sei settimane	1
nato in una famiglia di contadini e terzo di sei fratelli fu educato dallo zio abate	1
tu sei il più bel ragazzo del mondo	0
sua alle sei del	1
da sei video musicali realizzati con	1
so quanto ti sei data da fare per facilitarmi le cose su bajor	0
ha soltanto sei mesi	1
sofia dice che sei bravo con le macchine	0
alex dove sei stata	0
saresti dovuto essere qui sei ore fa	1
tu sei il fondatore quindi e colpa tua se qui non c e segnale	0
penso che tu sei l unica ragazza che abbia mai amato	0
sei una brava ragazza o una cattiva ragazza	0
recenti in inghilterra in sei volumi che narrava	1
sei mesi equivalgono a un turno	1
il dato interessante è stato che sei persone hanno	1
so che sei a tre giorni di viaggio da qui e forse non la riceverai questa	0
in italia la serie è stata divisa in sei film per la	1
potresti crearmi un promemoria chiamato vacanza al mare alle sei e mezza di mattina ogni seconda settimana del mese per piacere	1
ma sei stato un po duro con lei non credi	0
già mi sei mancata anche tu grace	0
hai fatto una bella performance quando sei passata oggi	0
alla fine i produttori chiamarono uno dei sei esclusi	1
se sei interessata a una cosa un po piu discreta	0
certo che sei proprio una mezzasega se non riesci neanche a spararle	0
tu e i tuoi sei mesi di	1
e sei giorni fa	1
la registrazione dell intervista è stata divisa in sei video	1
gli studenti delle elementari vanno a scuola per sei anni	1
sei mesi che lo tradiva	1
hai detto che sei pazzo della sua testa	0
no sei venuto qui per parlarmi di tua moglie	0
devo restare qui per altri sei anni	1
sei proprio una grassa scrofa crudele	0
chi sei la giudice judy	0
morte risalga a circa sei settimane fa	1
sei un bambino davvero maturo	0
sei stato al bar	0
gli ultimi tre sopravvissuti dei sei militari raffigurati nel monumento vale a dire john bradley ira	1
vinse sei volte il campionato di moscae	1
ciccia saro cosi arrabbiata se sei morta devi richiamarmi	0
ma tu sei stata abbastanza sveglia da seguirla	0
sei un grande scrittore	0
più giovani da sei	1
ora e il sei di questo mese e sto pregando per avere il ciclo	1
e di questo che ti sei innamorata e questo che hai sposato	0
tu sei sacra per me	0
partecipante viene messo in coppia con uno dei sei presentatori	1
che cos hai che non va perché ti sei lasciato provocare così da mckee	0
ho sei ore di permesso e ne ho approfittato per venire a trovarti	1
un altro commento e sei finito	0
oh sei due anni più grande di me	1
colonnello sono passati sei giorni dai suicidi	1
ti sei messo a sparare in uno dei posti più sacri di israele	0
ti sei mangiata dei funghetti	0
sei andato a scuola a doon no	0
ho il sei per cento di possibilita cosi	1
e se sei abbastanza fortunata da trovare qualcuno a cui donarti mente corpo e anima	0
tu sei una di quelle che mi piacciono	0
cinque o sei secoli prima	1
puoi ricordarmi gli appuntamenti del sei marzo prossimo per favore	1
sto sentendo qualcosa a cinque o sei chilometri da qui	1
sei imbronciato ora	0
assoluti dei sei concorsi internazionali di canto	1
quanto sei stata in francia	0
lo scambio di numeri è stato sei anni fa	1
non sai cosa significhi che qualcuno voglia ucciderti solo per quello che sei	0
mi dici gli appuntamenti del sei luglio	1
e lei era a sei	1
sei mesi di	1
tu sei sempre elegante	0
modifica l attività con nome riunione sposta alle sei e un quarto di mattina per piacere	1
perché sono stata sono con tipo sei ragazzi in tutta la	1
due dei sei investitori che c eravamo assicurati il mese scorso si sono ritirati	1
aspetta da sei anni	1
so che sei un uomo giusto e onesto	0
sei ore in un sedile di mezzo	1
ray ti sei nascosto in un sottoscala	0
sei stata segregata in un campo di prigionia per mesi	0
di due quattro o sei anni e che indichi i	1
so già che sei un papà eccezionale	0
è una delle sei lingue ufficiali delle	1
sei uomini non identificati	1
dovrei andare in uno spazio buio e angusto e dormire per sei mesi	1
da quanto tempo sei seduto lì	0
sei diventato cosi adesso	0
per sei mesi della nave cisterna mr high	1
nel mio cuore ci sei solo tu	0
ti sei scusata con tommy	0
sei stato grande alla presentazione in classe	0
sarebbe fantastico ci sei mancato	0
ho pensato che se sparisci tutti penseranno che ti sei buttata in un fiume	0
la console con me in esclusiva per i sei mesi	1
per sei anni il personaggio dello	1
sei un vero ficcanaso	0
perché non sei venuto tu da me	0
ho qualche appuntamento il sei marzo prossimo per piacere	1
sei così geloso della nostra relazione che vuoi che amy muoia	0
vestire la maglia che aveva indossato per sei mesi nella	1
mi hai detto scusa un momento e sei sparita	0
allora qui e dove sei	0
per più di sei mesi stetti alle dure	1
sei impressionata da tuo padre	0
per sei anni mio	1
sì alla chiesa luterana di baudette da sei	1
puoi ricordarmi gli impegni del sei gennaio prossimo per favore	1
significa che sei sposata	0
sei anni e qualche catastrofi climatiche più tardi il tono	1
non sei preoccupata che la storia con ben non duri	0
l indiziato per l omicidio si chiama willy grace e ti ha chiamato sei minuti prima di ucciderla stando ai tabulati telefonici	1
credo che tu odii come sei diventata	0
seguirono altri sei film tra ile	1
sei un codardo ed un bugiardo	0
sè sei ancora vivo dovresti ringraziarmi	0
in ligeria abbiamo fatto qualcosa di simile in meno di sei minuti	1
sei mesi fa sono stato informato di una situazione così devastante	1
scusa ho sentito in cosa ti sei specializzato giu all inferno	0
non si possono perdere altri sei mesi	1
di sei sorelle	1
mi ricordi i miei programmi del sei maggio per favore	1
tu ti sei fatto fotografare	0
sei stata abbastanza chiara direi	0
ma tra sei mesi	1
dai ormai ti sei fatta un immagine mentale eh	0
sei stato vice cancelliere si sa che il pubblico	0
sei davvero una orrenda donnicciola sai	0
sei stato tu a suggerirmi di affrontare sandringham	0
perche dovrebbe interessarmi l opinione di uno che ha sei cani	1
puoi aggiungermi un attività a un calendario alle sei e un quarto del pomeriggio per favore	1
sei stata un po scortese anche con nick	0
posizioni in sei	1
alla terza fase parteciperanno le sei squadre qualificate dalla seconda fase queste si sfideranno in uno	1
avvocato che ci fa qui alle sei di mattina	1
so che sei in alaska da un mese	0
aveva prestato sei mesi prima	1
vedo che ci sei riuscito	0
dixon ascolta ti credi figo ma ti sei visto	0
tu sei uno che ricicla il denaro per loro	0
tra il cinque e il sei settembre allorché vennero sul paranzello giuseppe	1
il mio incarico presso l lspettorato terminerà tra sei mesi	1
non ti sei fatta più viva	0
poter usufruire del suono a sei piste magnetiche	1
tu sei un diavolo mandato qui dalle viscere dell inferno	0
nel corso dei sei anni di attesa dal suo album completo di	1
ma certo che sei mio figlio	0
e io ricordo che tu sei stato molto	0
fra sei mesi ci saranno	1
o sei dovuto scappare perché avevi infranto troppi cuori	0
assegno a sei cifre cosicche non ci fosse	1
trova un modo di affrontare cio che sei	0
ho sei porcellini d india	1
puoi condidividermi un mio selfie scattato il sei giugno	1
municipi ed è ufficialmente diviso in sei	1
non hai idea di cio che sei diventata	0
sei scappato via	0
pure tu te la sei fatta sotto eh	0
i sei e gli	1
six wives of henry viiioltre sei milioni di copie vendute	1
regola numero sei mia cara	1
ci siamo sei finito	0
catarina sei anni fa	1
nelseifert era fra i sei noti scrittori e poeti che avevano rifiutato di seguire la linea	1
non sei mai venuto qui ad abbracciarmi	0
l ha trovato dentro sveta sei settimane fa proprio come avevamo previsto	1
grazie te ne sei accorta	0
sei diventata permalosa	0
iliniziò con una serie di sei secondi posti nella vuelta a murcia	1
mi sei mancata in pausa caffè	0
modificami la sveglia studia a ogni sei giorni	1
sei venuto a scusarti per avere quasi gettato all aria le nostre vite	0
hai fatto la damigella sei volte eh	1
tu sei una principessa guerriera e io una principessa amazzone	0
ci siamo ignorati negli ultimi sei mesi e questa è la prima cosa che mi dici	1
e un tavolo da sei emily	1
dati storici e dei sei criteri per giustificare descrizioni storiche	1
sei stato tu a farmi beccare per le medicine	0
sei andato in lavanderia	0
si non ci sei passata sopra vero	0
ormai sono quasi sei anni che frank è con noi da quando	1
scuola a waxahachie a sei anni	1
tu sei la ragione per cui amy ti ha lasciato	0
crea attività con nome vacanza a dublino alle sei e un quarto stasera	1
va bene tu sei una psicologa puoi dirmi che diavolo sta succedendo	0
ma tu sei la figlia del presidente	0
ceneri e lapilli alta circa sei metri	1
di sei anni vengono impiegati quattordici ore	1
sei stata punita per esserti occupata dei suoi bisogni	0
decisione di suddividere il paese in sei	1
sei stato risucchiato	0
non m importa se sei stato con qualcuno	0
dunque negli ultimi sei mesi	1
sei mesi nonostante il marito abbia detto	1
suo padre lottò per provvedere ai suoi sei figli fino al suo ingresso tra il personale	1
voglio creare un attività alle sei e mezza tutti i venerdì del mese per piacere	1
quante volte devo sentire che sei caduto dalle scale o hai sbattuto contro una porta	0
non immagini quanto mi sei mancata	0
sono portoghese e sono stato distaccato in francia per sei mesi e ci rimarrò un altro	1
riguardava sei milioni	1
di etano dove tutti i sei atomi di idrogeno sono stati sostituiti	1
ma ti sei appena messa la crema	0
nel notiziario delle sei hanno detto qualcosa circa un possibile attacco terroristico a tappahannock	1
siamo un gruppo di sei ragazzi che hanno avuto il piacere di soggiornare in questa struttura	1
per un periodo di sei settimane durante la primavera delnonostante	1
proietta al napoli rappresentando la tappa più importante della sua carriera sei anni nell organigramma azzurro dalal	1
se tu sei la lepre e loro la tartaruga	0
si puo farlo se e morto da non piu di sei ore	1
il motivo per cui tu sei venuta all accampamento non conta nulla	0
selvatica vive in sei vallate delle montagne	1
indovinato sei numeri della	1
forse melissa manca da due giorni invece che da sei ore	1
sei un genio della rivelazione	0
puoi aggiungere attività chiamata colazione con ada alle sei e mezza del pomeriggio ogni terza domenica	1
tu sei legato a lei	0
ti sei allenata molto duramente	0
per un periodo di sei anni studia	1
modifica l evento matrimonio di domenica sposta alle sei e mezza del pomeriggio per piacere	1
alla classe mia ce tocca da mezzanotte e mezzo alle sei dei mattino	1
l operazione sarà fra sei giorni	1
nelfu la volta di sei donne per l assassino che codificò definitivamente	1
ehi te ne sei accorto	0
prima di sei figli di due	1
ma ti sei persa il sex show dal vivo	0
sei un tipo buffo josh	0
tu sei la mia unica famiglia adesso	0
e ti sei messo con un altra	0
vendite anche dalla suite microsoft office avendo vista venduto milioni di copie in sei mesi	1
sul numero sei gli schizofrenici	1
sei già terrificata da lei	0
la sedia in cui sei seduta ora	0
sei stata sempre una pessima bugiarda	0
ma tu sei il principe della nostra scuola	0
fuoricampo da sei	1
sei scomparso da qualche parte	0
ehi è un piacere essere qui con voi sei donne	1
sono sei mesi che lo aspettiamo	1
dovrei dire la signa horner ora che sei la padrona di casa	0
ho sei pesanti debiti irrisolti manderanno qualcuno a uccidermi stanotte	1
q occupa all incirca il sei	1
